0.09 211.296 0.790432 inf -nan -nan 
0.1 239.746 0.791011 inf -nan -nan 
0.11 267.037 0.791486 inf -nan -nan 
0.12 292.998 0.791871 inf -nan -nan 
0.13 317.526 0.792177 inf -nan -nan 
0.14 340.57 0.792416 inf -nan -nan 
0.15 362.116 0.792598 inf -nan -nan 
0.16 382.182 0.792734 inf -nan -nan 
0.17 400.804 0.792831 inf -nan -nan 
0.18 418.036 0.792898 inf -nan -nan 
0.19 433.94 0.792941 inf -nan -nan 
0.2 448.587 0.792968 inf -nan -nan 
0.21 462.05 0.792982 inf -nan -nan 
0.22 474.403 0.792989 inf -nan -nan 
0.23 485.72 0.792992 inf -nan -nan 
0.24 496.076 0.792992 inf -nan -nan 
0.25 505.541 0.792993 inf -nan -nan 
0.26 514.182 0.792992 inf -nan -nan 
0.27 522.063 0.792992 inf -nan -nan 
0.28 529.247 0.792989 inf -nan -nan 
0.29 535.789 0.792982 inf -nan -nan 
0.3 541.743 0.792968 inf -nan -nan 
0.31 547.159 0.792941 inf -nan -nan 
0.32 552.082 0.792898 inf -nan -nan 
0.33 556.556 0.792831 inf -nan -nan 
0.34 560.62 0.792734 inf -nan -nan 
0.35 564.31 0.792598 inf -nan -nan 
0.36 567.659 0.792416 inf -nan -nan 
0.37 570.699 0.792177 inf -nan -nan 
0.38 573.455 0.791871 inf -nan -nan 
0.39 575.956 0.791486 inf -nan -nan 
0.4 578.223 0.791011 inf -nan -nan 
0.41 580.278 0.790432 inf -nan -nan 
0.42 582.14 0.789737 inf -nan -nan 
0.43 583.828 0.78891 inf -nan -nan 
0.44 585.358 0.787937 inf -nan -nan 
0.45 586.743 0.786801 inf -nan -nan 
0.46 587.998 0.785489 inf -nan -nan 
0.47 589.135 0.783981 inf -nan -nan 
0.48 590.165 0.782263 inf -nan -nan 
0.49 591.097 0.780316 inf -nan -nan 
0.5 591.942 0.778123 inf -nan -nan 
0.51 592.706 0.775666 inf -nan -nan 
0.52 593.398 0.772927 inf -nan -nan 
0.53 594.025 0.769888 inf -nan -nan 
0.54 594.592 0.766533 inf -nan -nan 
0.55 595.106 0.762842 inf -nan -nan 
0.56 595.571 0.7588 inf -nan -nan 
0.57 595.992 0.754388 inf -nan -nan 
0.58 596.372 0.749591 inf -nan -nan 
0.59 596.717 0.744394 inf -nan -nan 
0.6 597.029 0.73878 inf -nan -nan 
0.61 597.312 0.732737 inf -nan -nan 
0.62 597.567 0.726252 inf -nan -nan 
0.63 597.798 0.719312 inf -nan -nan 
0.64 598.008 0.711908 inf -nan -nan 
0.65 598.197 0.70403 inf -nan -nan 
0.66 598.369 0.695672 inf -nan -nan 
0.67 598.524 0.686828 inf -nan -nan 
0.68 598.664 0.677493 inf -nan -nan 
0.69 598.791 0.667667 inf -nan -nan 
0.7 598.906 0.657349 inf -nan -nan 
0.71 599.01 0.646542 inf -nan -nan 
0.72 599.104 0.635251 inf -nan -nan 
0.73 599.19 0.623482 inf -nan -nan 
0.74 599.267 0.611245 inf -nan -nan 
0.75 599.336 0.598553 inf -nan -nan 
0.76 599.4 0.585418 inf -nan -nan 
0.77 599.457 0.571859 inf -nan -nan 
0.78 599.508 0.557895 inf -nan -nan 
0.79 599.555 0.543546 inf -nan -nan 
0.8 599.598 0.528839 inf -nan -nan 
0.81 599.636 0.513799 inf -nan -nan 
0.82 599.67 0.498455 inf -nan -nan 
0.83 599.702 0.482838 inf -nan -nan 
0.84 599.73 0.466982 inf -nan -nan 
0.85 599.756 0.450921 inf -nan -nan 
0.86 599.779 0.434692 inf -nan -nan 
0.87 599.8 0.418333 inf -nan -nan 
0.88 599.819 0.401883 inf -nan -nan 
0.89 599.836 0.385383 inf -nan -nan 
0.9 599.852 0.368874 inf -nan -nan 
0.91 599.866 0.352397 inf -nan -nan 
0.92 599.879 0.335995 inf -nan -nan 
0.93 599.89 0.319709 inf -nan -nan 
0.94 599.901 0.30358 inf -nan -nan 
0.95 599.91 0.287649 inf -nan -nan 
0.96 599.919 0.271956 inf -nan -nan 
0.97 599.926 0.256539 inf -nan -nan 
0.98 599.933 0.241436 inf -nan -nan 
0.99 599.94 0.22668 inf -nan -nan 
1 599.946 0.212306 -nan -nan -nan 
1.01 599.951 0.198343 inf -nan -nan 
1.02 599.955 0.18482 inf -nan -nan 
1.03 599.96 0.171762 inf -nan -nan 
1.04 599.963 0.159191 inf -nan -nan 
1.05 599.967 0.147127 inf -nan -nan 
1.06 599.97 0.135584 inf -nan -nan 
1.07 599.973 0.124578 inf -nan -nan 
1.08 599.976 0.114116 inf -nan -nan 
1.09 599.978 0.104204 inf -nan -nan 
1.1 599.98 0.0948473 inf -nan -nan 
1.11 599.982 0.0860438 inf -nan -nan 
1.12 599.984 0.0777906 inf -nan -nan 
1.13 599.985 0.0700814 inf -nan -nan 
1.14 599.987 0.0629071 inf -nan -nan 
1.15 599.988 0.0562558 inf -nan -nan 
1.16 599.989 0.0501135 inf -nan -nan 
1.17 599.99 0.0444638 inf -nan -nan 
1.18 599.991 0.0392885 inf -nan -nan 
1.19 599.992 0.0345675 inf -nan -nan 
1.2 599.993 0.0302796 inf -nan -nan 
1.21 599.993 0.0264022 inf -nan -nan 
1.22 599.994 0.022912 inf -nan -nan 
1.23 599.995 0.0197851 inf -nan -nan 
1.24 599.995 0.0169973 inf -nan -nan 
1.25 599.996 0.0145242 inf -nan -nan 
1.26 599.996 0.0123416 inf -nan -nan 
1.27 599.996 0.0104256 inf -nan -nan 
1.28 599.997 0.00875318 inf -nan -nan 
1.29 599.997 0.00730165 inf -nan -nan 
1.3 599.997 0.00604945 inf -nan -nan 
1.31 599.998 0.004976 inf -nan -nan 
1.32 599.998 0.00406181 inf -nan -nan 
1.33 599.998 0.00328864 inf -nan -nan 
1.34 599.998 0.00263948 inf -nan -nan 
1.35 599.998 0.00209864 inf -nan -nan 
1.36 599.999 0.00165171 inf -nan -nan 
1.37 599.999 0.00128562 inf -nan -nan 
1.38 599.999 0.000988543 inf -nan -nan 
1.39 599.999 0.000749911 inf -nan -nan 
1.4 599.999 0.000560339 inf -nan -nan 
1.41 599.999 0.000411566 inf -nan -nan 
1.42 599.999 0.000296383 inf -nan -nan 
1.43 599.999 0.000208562 inf -nan -nan 
1.44 599.999 0.000142766 inf -nan -nan 
1.45 599.999 9.44729e-05 inf -nan -nan 
1.46 599.999 5.98906e-05 inf -nan -nan 
1.47 600 3.58741e-05 inf -nan -nan 
1.48 600 1.98484e-05 inf -nan -nan 
1.49 600 9.73259e-06 inf -nan -nan 
1.5 600 3.8705e-06 inf -nan -nan 
1.51 600 9.65678e-07 inf -nan -nan 
1.52 600 2.27327e-08 inf -nan -nan 
1.53 600 2.94593e-07 inf -nan -nan 
1.54 600 1.23586e-06 inf -nan -nan 
1.55 600 2.46215e-06 inf -nan -nan 
1.56 600 3.71516e-06 inf -nan -nan 
1.57 600 4.83311e-06 inf -nan -nan 
1.58 600 5.72617e-06 inf -nan -nan 
1.59 600 6.35633e-06 inf -nan -nan 
1.6 600 6.72131e-06 inf -nan -nan 
1.61 600 6.84192e-06 inf -nan -nan 
1.62 600 6.75239e-06 inf -nan -nan 
1.63 600 6.4933e-06 inf -nan -nan 
1.64 600 6.10639e-06 inf -nan -nan 
1.65 600 5.63128e-06 inf -nan -nan 
1.66 600 5.10324e-06 inf -nan -nan 
1.67 600 4.55215e-06 inf -nan -nan 
1.68 600 4.00212e-06 inf -nan -nan 
1.69 600 3.47156e-06 inf -nan -nan 
1.7 600 2.97367e-06 inf -nan -nan 
1.71 600 2.51712e-06 inf -nan -nan 
1.72 600 2.10674e-06 inf -nan -nan 
1.73 600 1.74432e-06 inf -nan -nan 
1.74 600 1.42932e-06 inf -nan -nan 
1.75 600 1.1595e-06 inf -nan -nan 
1.76 600 9.31474e-07 inf -nan -nan 
1.77 600 7.4121e-07 inf -nan -nan 
1.78 600 5.84348e-07 inf -nan -nan 
1.79 600 4.56495e-07 inf -nan -nan 
1.8 600 3.53427e-07 inf -nan -nan 
1.81 600 2.71216e-07 inf -nan -nan 
1.82 600 2.06314e-07 inf -nan -nan 
1.83 600 1.55588e-07 inf -nan -nan 
1.84 600 1.16329e-07 inf -nan -nan 
1.85 600 8.62353e-08 inf -nan -nan 
1.86 600 6.33855e-08 inf -nan -nan 
1.87 600 4.61971e-08 inf -nan -nan 
1.88 600 3.33863e-08 inf -nan -nan 
1.89 600 2.39254e-08 inf -nan -nan 
1.9 600 1.70015e-08 inf -nan -nan 
1.91 600 1.19799e-08 inf -nan -nan 
1.92 600 8.3705e-09 inf -nan -nan 
1.93 600 5.79935e-09 inf -nan -nan 
1.94 600 3.98407e-09 inf -nan -nan 
1.95 600 2.71384e-09 inf -nan -nan 
1.96 600 1.83291e-09 inf -nan -nan 
1.97 600 1.22738e-09 inf -nan -nan 
1.98 600 8.14869e-10 inf -nan -nan 
1.99 600 5.36348e-10 inf -nan -nan 
2 600 3.49976e-10 inf -nan -nan 
2.01 600 2.26383e-10 inf -nan -nan 
2.02 600 1.45158e-10 inf -nan -nan 
2.03 600 9.22588e-11 inf -nan -nan 
2.04 600 5.81195e-11 inf -nan -nan 
2.05 600 3.62876e-11 inf -nan -nan 
2.06 600 2.2454e-11 inf -nan -nan 
2.07 600 1.37689e-11 inf -nan -nan 
2.08 600 8.36663e-12 inf -nan -nan 
2.09 600 5.03755e-12 inf -nan -nan 
2.1 600 3.00523e-12 inf -nan -nan 
2.11 600 1.77622e-12 inf -nan -nan 
2.12 600 1.04003e-12 inf -nan -nan 
2.13 600 6.03245e-13 inf -nan -nan 
2.14 600 3.46586e-13 inf -nan -nan 
2.15 600 1.97227e-13 inf -nan -nan 
2.16 600 1.11155e-13 inf -nan -nan 
2.17 600 6.20387e-14 inf -nan -nan 
2.18 600 3.42876e-14 inf -nan -nan 
2.19 600 1.87636e-14 inf -nan -nan 
2.2 600 1.01664e-14 inf -nan -nan 
2.21 600 5.45327e-15 inf -nan -nan 
2.22 600 2.89567e-15 inf -nan -nan 
2.23 600 1.52197e-15 inf -nan -nan 
2.24 600 7.91762e-16 inf -nan -nan 
2.25 600 4.07641e-16 inf -nan -nan 
2.26 600 2.07691e-16 inf -nan -nan 
2.27 600 1.04708e-16 inf -nan -nan 
2.28 600 5.22301e-17 inf -nan -nan 
2.29 600 2.57756e-17 inf -nan -nan 
2.3 600 1.25835e-17 inf -nan -nan 
2.31 600 6.07666e-18 inf -nan -nan 
2.32 600 2.90239e-18 inf -nan -nan 
2.33 600 1.371e-18 inf -nan -nan 
2.34 600 6.40422e-19 inf -nan -nan 
2.35 600 2.95805e-19 inf -nan -nan 
2.36 600 1.35087e-19 inf -nan -nan 
2.37 600 6.09891e-20 inf -nan -nan 
2.38 600 2.72193e-20 inf -nan -nan 
2.39 600 1.20074e-20 inf -nan -nan 
2.4 600 5.2351e-21 inf -nan -nan 
2.41 600 2.25561e-21 inf -nan -nan 
2.42 600 9.60336e-22 inf -nan -nan 
2.43 600 4.03981e-22 inf -nan -nan 
2.44 600 1.67893e-22 inf -nan -nan 
2.45 600 6.89284e-23 inf -nan -nan 
2.46 600 2.79519e-23 inf -nan -nan 
2.47 600 1.11952e-23 inf -nan -nan 
2.48 600 4.42803e-24 inf -nan -nan 
2.49 600 1.72945e-24 inf -nan -nan 
2.5 600 6.66926e-25 inf -nan -nan 
2.51 600 2.53907e-25 inf -nan -nan 
2.52 600 9.54235e-26 inf -nan -nan 
2.53 600 3.53976e-26 inf -nan -nan 
2.54 600 1.29594e-26 inf -nan -nan 
2.55 600 4.68209e-27 inf -nan -nan 
2.56 600 1.66915e-27 inf -nan -nan 
2.57 600 5.87092e-28 inf -nan -nan 
2.58 600 2.03716e-28 inf -nan -nan 
2.59 600 6.97272e-29 inf -nan -nan 
2.6 600 2.35393e-29 inf -nan -nan 
2.61 600 7.83704e-30 inf -nan -nan 
2.62 600 2.57293e-30 inf -nan -nan 
2.63 600 8.32867e-31 inf -nan -nan 
2.64 600 2.65794e-31 inf -nan -nan 
2.65 600 8.36161e-32 inf -nan -nan 
2.66 600 2.59275e-32 inf -nan -nan 
2.67 600 7.92333e-33 inf -nan -nan 
2.68 600 2.38607e-33 inf -nan -nan 
2.69 600 7.08007e-34 inf -nan -nan 
2.7 600 2.06977e-34 inf -nan -nan 
2.71 600 5.96053e-35 inf -nan -nan 
2.72 600 1.69074e-35 inf -nan -nan 
2.73 600 4.72335e-36 inf -nan -nan 
2.74 600 1.29943e-36 inf -nan -nan 
2.75 600 3.51991e-37 inf -nan -nan 
2.76 600 9.38726e-38 inf -nan -nan 
2.77 600 2.46446e-38 inf -nan -nan 
2.78 600 6.3684e-39 inf -nan -nan 
2.79 600 1.61962e-39 inf -nan -nan 
2.8 600 4.05336e-40 inf -nan -nan 
2.81 600 9.9813e-41 inf -nan -nan 
2.82 600 2.41811e-41 inf -nan -nan 
2.83 600 5.76276e-42 inf -nan -nan 
2.84 600 1.35082e-42 inf -nan -nan 
2.85 600 3.11402e-43 inf -nan -nan 
2.86 600 7.05913e-44 inf -nan -nan 
2.87 600 1.57338e-44 inf -nan -nan 
2.88 600 3.44758e-45 inf -nan -nan 
2.89 600 7.42575e-46 inf -nan -nan 
2.9 600 1.57202e-46 inf -nan -nan 
2.91 600 3.27046e-47 inf -nan -nan 
2.92 600 6.68564e-48 inf -nan -nan 
2.93 600 1.34278e-48 inf -nan -nan 
2.94 600 2.64934e-49 inf -nan -nan 
2.95 600 5.13436e-50 inf -nan -nan 
2.96 600 9.77231e-51 inf -nan -nan 
2.97 600 1.82647e-51 inf -nan -nan 
2.98 600 3.35181e-52 inf -nan -nan 
2.99 600 6.03863e-53 inf -nan -nan 
3 600 1.06791e-53 inf -nan -nan 
3.01 600 1.85359e-54 inf -nan -nan 
3.02 600 3.15729e-55 inf -nan -nan 
3.03 600 5.27694e-56 inf -nan -nan 
3.04 600 8.65286e-57 inf -nan -nan 
3.05 600 1.39184e-57 inf -nan -nan 
3.06 600 2.19591e-58 inf -nan -nan 
3.07 600 3.39763e-59 inf -nan -nan 
3.08 600 5.15485e-60 inf -nan -nan 
3.09 600 7.6679e-61 inf -nan -nan 
3.1 600 1.11815e-61 inf -nan -nan 
3.11 600 1.59817e-62 inf -nan -nan 
3.12 600 2.23869e-63 inf -nan -nan 
3.13 600 3.07289e-64 inf -nan -nan 
3.14 600 4.13264e-65 inf -nan -nan 
3.15 600 5.44469e-66 inf -nan -nan 
3.16 600 7.02627e-67 inf -nan -nan 
3.17 600 8.8802e-68 inf -nan -nan 
3.18 600 1.09902e-68 inf -nan -nan 
3.19 600 1.33173e-69 inf -nan -nan 
3.2 600 1.57975e-70 inf -nan -nan 
3.21 600 1.83428e-71 inf -nan -nan 
3.22 600 2.08442e-72 inf -nan -nan 
3.23 600 2.31786e-73 inf -nan -nan 
3.24 600 2.52178e-74 inf -nan -nan 
3.25 600 2.68402e-75 inf -nan -nan 
3.26 600 2.79422e-76 inf -nan -nan 
3.27 600 2.84491e-77 inf -nan -nan 
3.28 600 2.83236e-78 inf -nan -nan 
3.29 600 2.757e-79 inf -nan -nan 
3.3 600 2.62344e-80 inf -nan -nan 
3.31 600 2.43999e-81 inf -nan -nan 
3.32 600 2.21781e-82 inf -nan -nan 
3.33 600 1.96977e-83 inf -nan -nan 
3.34 600 1.70923e-84 inf -nan -nan 
3.35 600 1.44882e-85 inf -nan -nan 
3.36 600 1.19947e-86 inf -nan -nan 
3.37 600 9.69769e-88 inf -nan -nan 
3.38 600 7.65562e-89 inf -nan -nan 
3.39 600 5.90015e-90 inf -nan -nan 
3.4 600 4.43866e-91 inf -nan -nan 
3.41 600 3.25897e-92 inf -nan -nan 
3.42 600 2.33499e-93 inf -nan -nan 
3.43 600 1.63229e-94 inf -nan -nan 
3.44 600 1.11315e-95 inf -nan -nan 
3.45 600 7.40437e-97 inf -nan -nan 
